7;5;2;0;6;4;1;3;
2;7;5;1;3;6;4;0;
5;2;7;3;1;4;0;6;
0;6;4;7;5;2;3;1;
3;1;5;2;7;0;6;4;
1;3;6;4;0;7;5;2;
4;0;6;1;3;2;7;5;
6;4;0;3;1;5;2;7;

7;5;2;4;0;6;1;3;
2;7;5;1;3;6;4;0;
5;2;7;3;1;4;0;6;
0;6;4;7;5;2;3;1;
3;1;5;2;7;0;6;4;
1;3;6;4;0;7;5;2;
4;0;6;1;3;2;7;5;
6;4;0;3;1;5;2;7;

7;5;2;0;6;4;1;3;
2;7;5;3;1;6;4;0;
5;2;7;1;3;4;0;6;
0;6;4;7;5;2;3;1;
3;1;5;2;7;0;6;4;
1;3;4;0;6;7;5;2;
4;0;6;1;3;2;7;5;
6;4;0;3;1;5;2;7;

7;5;2;4;0;6;1;3;
2;7;5;3;1;6;4;0;
5;2;7;1;3;4;0;6;
0;6;4;7;5;2;3;1;
3;1;5;2;7;0;6;4;
1;3;4;0;6;7;5;2;
4;0;6;1;3;2;7;5;
6;4;0;3;1;5;2;7;

